CVE_PRESUPUESTAL,DOM_CALLE,REF_TELEFONO,REF_CP,REF_COLONIA_FRACC,CVE_NIVEL_ATENCION,CVE_CLUES,REF_UNIDAD_MEDICA,CVE_LOCALIZACION,CVE_TIPO_INMUEBLE,CVE_SERVICIO,CVE_UNIDAD_PRESUP,IND_MF,CVE_DELEGACION,CVE_PREI,CVE_NUMERO_ECONOMICO,CVE_LOCALIDAD,CVE_MUNICIPIO,CVE_ESTADO,REF_FRANJA_HORARIA,FEC_BAJA,IND_HORARIO_VERANO,CVE_PAIS,REF_ESTADO_REG,DES_USER_CREA_REG,STP_CREA_REG,DES_USER_MODIFICA_REG,STP_MODIFICA_REG,fh_proceso
50309252110,PABLO DE MEJ�A NO. 526 Y GRAL. MANUEL DOBLADO COL. ZONA CENTRO C.P. 25000 SALTILLO COAHUILA,"",25000,"",1,CLIMS000350WWWWWWW,UMF 73 SALTILLO,3,9,25,2110,1,5,52405,0,1,30,5,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.880756
50701252110,HIDALGO Y VENUSTIANO CARRANZA COL. ZONA CENTRO C.P. 25950 GENERAL CEPEDA COAHUILA,"",25950,"",1,CLIMS000106WWWWWWW,UMF 62 GRAL. CEPEDA,7,1,25,2110,1,5,52408,0,1,11,5,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.880761
50903252110,CALLE RODR�GUEZ SUR NO. 351 ESQUINA CON AV. JU�REZ 2O PISO COL. ZONA CENTRO C.P. 27000 TORRE�N COAHUILA,"",27000,"",1,CLIMS000461WWWWWWW,UMF 80 TORRE�N,9,3,25,2110,1,5,52409,0,1,35,5,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.880767
51001252110,BRAVO Y ABASOLO COL. ZONA CENTRO C.P. 27450 ZARAGOZA COAHUILA,"",27450,"",1,CLIMS000485WWWWWWW,UMF 14 ZARAGOZA,10,1,25,2110,1,5,52411,0,1,38,5,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.880773
51401252110,ALLENDE Y GENERAL ANAYA COL. ZONA CENTRO C.P. 26600 VILLA UNI�N COAHUILA,"",26600,"",1,CLIMS000473WWWWWWW,UMF 15 VILLA UNI�N,14,1,25,2110,1,5,52416,0,1,37,5,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.880780
51502252110,PROLONGACI�N HIDALGO COL. CENTRO C.P. 25500 SAN BUENAVENTURA COAHUILA,"",25500,"",1,CLIMS000374WWWWWWW,UMF 10 S. BUENAVENTURA,15,2,25,2110,1,5,52417,0,1,31,5,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.880786
51604252110,ALV�REZ S/N COL. ROMA C.P. 25760 VILLAFRONTERA COAHUILA,"",25760,"",1,CLIMS000316WWWWWWW,UMF 85 ROMA,16,4,25,2110,1,5,52419,0,1,29,5,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.880792
52401252110,CARRETERA A PALA� DOMICILIO CONOCIDO COL. ZONA CENTRO C.P. 26360 M�ZQUIZ COAHUILA,"",26360,"",1,CLIMS000176WWWWWWW,UMF 29 ESPERANZAS,24,1,25,2110,1,5,52426,0,43,20,5,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.880798
52701252110,CLZD. HOSPITALES COL. ZONA CENTRO C.P. 26950 SAN JUAN DE SABINAS COAHUILA,"",26950,"",1,CLIMS000403WWWWWWW,UMF 26 AGUJITA,27,1,25,2110,1,5,52428,0,1,32,5,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.880804
52802252110,AV. BENITO JU�REZ COL. ZONA CENTRO C.P. 25430 EL PROGRESO COAHUILA,"",25430,"",1,CLIMS000275WWWWWWW,UMF 32 SAN JOS� AURA,28,2,25,2110,1,5,52429,0,7,26,5,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.880810
53001252110,DOMICILIO CONOCIDO COL. ZONA CENTRO C.P. 26355 M�ZQUIZ COAHUILA,"",26355,"",1,CLIMS000193WWWWWWW,UMF 28 RANCHER�AS,30,1,25,2110,1,5,52430,0,71,20,5,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.880816
53901252110,PRESIDENTE CARRANZA Y MERCADO COL. ZONA CENTRO C.P. 27640 CUATROCIENEGAS COAHUILA,"",27640,"",1,CLIMS000070WWWWWWW,UMF 50 CUATRO CIENEGAS,39,1,25,2110,1,5,52431,0,1,7,5,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.880822
54701252110,XICOT�NCATL NO. 303 OTE. COL. CENTRO C.P. 26500 MORELOS COAHUILA,"",26500,"",1,CLIMS000140WWWWWWW,UMF 64 MORELOS,47,1,25,2110,1,5,52434,0,1,19,5,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.880827
54801252110,DOMICILIO CONOCIDO COL. CENTRO C.P. 25935 RAMOS ARIZPE COAHUILA,"",25935,"",1,CLIMS000304WWWWWWW,UMF 67 E. HIP�LITO,48,1,25,2110,1,5,52435,0,43,27,5,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.880833
54901252110,ACU�A S/N COL. CENTRO C.P. 27550 NADADORES COAHUILA,"",27550,"",1,CLIMS000210WWWWWWW,UMF 74 NADADORES,49,1,25,2110,1,5,52436,0,1,21,5,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.880839
050337UA2110,CALLE DAMASO RODR�?GUEZ ESQ. CON CARMEN SALINAS 750 NUEVO CENTRO METROPOLITANO 25022 COAHUILA DE ZARAGOZA,844-4817552,25022,"",2,CLIMS000526WWWWWWW,UMAA 89 Saltillo,3,37,25,2110,1,5,52437,0,1,30,5,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.7,2021-01-04 20:48:22.880845
50347252110,Boulevard Museo del Desierto  No. 250  Fraccionamiento Saltillo 2000 C.P 25115  Saltillo  Municipio de Saltillo  Estado de Coahuila de Zaragoza,"",25115,Fraccionamiento Saltillo 2000,1,CLIMS000572WWWWWWW,UMF 91 Saltillo,5,47,25,2110,1,5,52438,"",1,30,5,"","",0,133,A,CSI_Beta - CI,17:45.0,CSI_Beta - CI,17:45.0,2021-01-04 20:48:22.880851
0541022K2110,MORELOS Y RAY�N COL. ZONA CENTRO C.P. 27500 OCAMPO COAHUILA,"",27500,"",1,CLIMS000234WWWWWWW,UMRM 52 OCAMPO,41,2,2K,2110,1,5,52701,0,1,23,5,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.880866
61411012151,Avenida Lapislázuli  No. 250  Fraccionamiento El Haya C.P 29883  Villa de �?lvarez  Municipio de El Haya  Estado de Colima,"",29883,Fraccionamiento El Haya,2,CMIMS000186 WWWWWW,HGZ 1 Villa de �?lvarez,6,11,1,2151,0,6,60104,"",131,10,6,"","",0,133,A,CSI_Beta - CI,17:45.0,CSI_Beta - CI,17:45.0,2021-01-04 20:48:22.880891
60101022151,AV. DE LOS MAESTROS NO. 149 COLONIA CENTRO 2800 COLIMA COL,"",2800,"",2,CMIMS000022WWWWWWW,HGZMF 1 COLIMA,1,1,2,2151,0,6,60201,0,1,2,6,"",14/07/2020,0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.5,2021-01-04 20:48:22.880897
60113252110,DOROTEO L�PEZ NO. 442 COL. MAGISTERIAL C.P. 28030 COLIMA COLIMA,"",28030,"",1,CMIMS000116WWWWWWW,UMF 11 COLIMA,1,13,25,2110,1,6,62401,0,1,2,6,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.880903
60119252110,ANDADOR FRANCISCO J. M�JICA NO. 1001 COL. INFONAVIT C.P. 28040 COLIMA COLIMA,"",28040,"",1,CMIMS000034WWWWWWW,UMF 16 COLIMA,1,19,25,2110,1,6,62402,0,1,2,6,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.880909
60301252110,CALLE 9 UNIDAD HABITACIONAL PADRE HIDALGO C.P. 28200 MANZANILLO COLIMA,"",28200,"",1,CMIMS000080WWWWWWW,UMF 2 MANZANILLO,3,1,25,2110,1,6,62403,0,1,7,6,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.880915
60309252110,AV. PAROTAS ESQUINA PINO NO. 1 COL. BARRIO I VALLE DE LAS GARZAS C.P. 28219 MANZANILLO COLIMA,"",28219,"",1,CMIMS000075WWWWWWW,UMF 17 MANZANILLO,3,9,25,2110,1,6,62404,0,1,7,6,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.880920
60401252110,BASILIO VADILLO S/N C.P. 28500 CUAUHT�MOC COL.,"",28500,"",1,CMIMS000046WWWWWWW,UMF 5 CUAUHT�MOC,4,1,25,2110,1,6,62406,0,1,5,6,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.880926
60502252110,KM. 24 CARRETERA COLIMA-TONILA C.P. 28510 QUESER�A COLIMA,"",28510,"",1,CMIMS000051WWWWWWW,UMF 6 QUESER�A,5,2,25,2110,1,6,62407,0,18,5,6,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.880932
60601252110,BASILIO VADILLO Y CHIHUAHUA COL. ZONA CENTRO C.P. 28300 ARMER�A COLIMA,"",28300,"",1,CMIMS000010WWWWWWW,UMF 3 ARMER�A,6,1,25,2110,1,6,62408,0,1,1,6,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.880938
61002252110,DOMICILIO CONOCIDO COL. C.P. 28750 MINATITL�N COLIMA,"",28750,"",1,CMIMS000092WWWWWWW,UMF 9 MINATITL�N,10,2,25,2110,1,6,62409,0,1,8,6,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.880944
60120252110,AV. JAVIER MINA NO. 301 COL. CENTRO C.P. 28000 COLIMA COLIMA,"",28000,"",1,CMIMS000121WWWWWWW,UMF 19 COLIMA,1,20,25,2110,1,6,62410,0,1,2,6,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.880950
61410252110,AV. BENITO JU�REZ NO. 118 COL. ALTA VILLA. C.P. 28987 VILLA DE ALVAREZ COLIMA,"",28987,"",1,CMIMS000145WWWWWWW,UMF 18 COLIMA,14,10,25,2110,1,6,62411,0,1,10,6,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.880955
70304252110,6A. CALLE ORIENTE NO. 207A AV. SUR COL. CENTRO C.P. 30890 CACAHOAT�N CHIAPAS,"",30890,"",1,CSIMS000036WWWWWWW,UMF 12 CACAHOATAN,3,4,25,2110,1,7,72405,0,1,15,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.880961
70402252110,AV. CENTRAL OTE. Y 3A. AVENIDA NORTE COL. CENTRO C.P. 30840 CD. HIDALGO CHIAPAS,"",30840,"",1,CSIMS000193WWWWWWW,UMF 5 CD. HIDALGO,4,2,25,2110,1,7,72406,0,1,87,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881042
70501252110,CARRETERA REFORMA S/N COL. CENTRO C.P. 29500 REFORMA CHIAPAS,"",29500,"",1,CSIMS000176WWWWWWW,UMF 40 CD. REFORMA,5,1,25,2110,1,7,72407,0,1,74,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881049
70702252110,AV. CENTRAL S/N COL. CENTRO C.P. 30650 MAZAT�N CHIAPAS,"",30650,"",1,CSIMS000123WWWWWWW,UMF 7 MAZAT�N,7,2,25,2110,1,7,72408,0,1,54,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881055
71202252110,CALLE DIAGONAL CENTENARIO S/N COL. CENTRO C.P. 29240 SAN CRIST�BAL DE LAS CASAS CHIAPAS,"",29240,"",1,CSIMS000181WWWWWWW,UMF 17 S.CRISTOBAL,12,2,25,2110,1,7,72411,0,1,78,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881061
71501252110,DOMICILIO CONOCIDO COL. CENTRO C.P. 29600 MALPASO CHIAPAS,"",29600,"",1,CSIMS000234WWWWWWW,UMF 41 MAL PASO,15,1,25,2110,1,7,72412,0,31,92,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881067
71601252110,CAMPAMENTO DE C.F.E. COL. CENTRO C.P. 29550 PE�ITAS CHIAPAS,"",29550,"",1,CSIMS000135WWWWWWW,UMF 42 PE�ITAS,16,1,25,2110,1,7,72414,0,43,62,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881073
71701252110,AV. 12 DE OCTUBRE S/N COL. CENTRO C.P. 29996 PALENQUE CHIAPAS,"",29996,"",1,CSIMS000140WWWWWWW,UMF 45 PALENQUE,17,1,25,2110,1,7,72415,0,1,65,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881079
71902252110,DOMICILIO CONOCIDO COL. CENTRO C.P. 30885 EJIDO SANTO DOMINGO CHIAPAS,"",30885,"",1,CSIMS000275WWWWWWW,UMF 4 E. STO. DOMINGO,19,2,25,2110,1,7,72416,0,24,105,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881084
72001252110,CALLE OLIMPIADA 68 Y CARRETERA A NUEVO MUNDO COL. SAN JUANITO C.P. 29510 ESTACI�N JU�REZ CHIAPAS,"",29510,"",1,CSIMS000106WWWWWWW,UMF 44 ESTACI�N J�AREZ,20,1,25,2110,1,7,72417,0,1,48,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881090
72101252110,CARRETERA PICHUCALCO / TEAPA KM. 1 COL. CENTRO C.P. 29520 PICHUCALCO CHIAPAS,"",29520,"",1,CSIMS000152WWWWWWW,UMF 43 PICHUCALCO,21,1,25,2110,1,7,72418,0,1,68,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881096
72801252110,CARRETERA A NUEVA ALEMANIA KM. 16.5 COL. CENTRO C.P. 30700 FINCA CHAPULTEPEC CHIAPAS,"",30700,"",1,CSIMS000222WWWWWWW,UMF 6 F. CHAPULTEPEC,28,1,25,2110,1,7,72420,0,264,89,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881102
76301252110,PRESA HIDROEL�CTRICA BELISARIO DOM�NGUEZ COL. CENTRO C.P. 30271 LA ANGOSTURA CHIAPAS,"",30271,"",1,CSIMS000292WWWWWWW,UMF 20 ANGOSTURA,63,1,25,2110,1,7,72421,0,607,106,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881108
79501252110,4A. ORIENTE ESQUINA 13A. SUR COL. CENTRO C.P. 30400 CINTALAPA CHIAPAS,"",30400,"",1,CSIMS000041WWWWWWW,UMF 24 CINTALAPA,95,1,25,2110,1,7,72422,0,1,17,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881114
79601252110,AV. FRANCISCO SARABIA S/N COL. CENTRO C.P. 30560 MAPASTEPEC CHIAPAS,"",30560,"",1,CSIMS000111WWWWWWW,UMF 29 MAPASTEPEC,96,1,25,2110,1,7,72423,0,1,51,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881120
79701252110,1A. PONIENTE Y 4A. NORTE COL. CENTRO C.P. 30470 VILLAFLORES CHIAPAS,"",30470,"",1,CSIMS000304WWWWWWW,UMF 34 VILLAFLORES,97,1,25,2110,1,7,72424,0,1,108,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881125
79801252110,CARRETERA TUXTLA / CHICOASEN KM. 33 COL. CENTRO C.P. 20640 CHICOAS�N CHIAPAS,"",20640,"",1,CSIMS000065WWWWWWW,UMF 21 CHICOAS�N,98,1,25,2110,1,7,72425,0,1,29,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881131
07B501252110,6A. PONIENTE S/N COL. CENTRO C.P. 30540 PIJIJIAPAN CHIAPAS,"",30540,"",1,CSIMS000164WWWWWWW,UMF 33 PIJIJIAPAN,B5,1,25,2110,1,7,72427,0,1,69,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881137
07B601252110,AV. BELISARIO DOM�NGUEZ S/N COL. CENTRO C.P. 30140 FRONTERA COMALAPA CHIAPAS,"",30140,"",1,CSIMS000082WWWWWWW,UMF 27 FRONTERA,B6,1,25,2110,1,7,72428,0,1,34,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881143
07B701252110,ALLENDE S/N ESQUINA 20 DE NOVIEMBRE COL. CENTRO C.P. 30600 ESCUINTLA CHIAPAS,"",30600,"",1,CSIMS000070WWWWWWW,UMF 26 ESCUINTHA,B7,1,25,2110,1,7,72429,0,1,32,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881149
07B801252110,1RA. ORIENTE NO. 5 COL. CENTRO C.P. 30580 ACAPETAHUA CHIAPAS,"",30580,"",1,CSIMS000012WWWWWWW,UMF 22 ACAPETAHUA,B8,1,25,2110,1,7,72430,0,1,3,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881155
70138252110,"","",29000,"",1,WWWWWWWWWWWWWWWWWW,UMF 25,1,38,25,2110,1,7,72431,0,1,101,7,"","",0,133,A,CSI_Beta - CI,43:31.9,CSI_Beta - CI,43:31.9,2021-01-04 20:48:22.881161
081015UA2151,"","","","",2,081015UA2151WWWWWW,UMAA CD JUAREZ (HGZ35),10,15,UA,2151,0,8,80102,0,1,37,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881167
82503202110,CARRET CUAUHT�MOC KM. 1 NO. 1005 COL BARRIO AMERICANO C.P.. 31940,"",31940,"",1,CHIMS000416WWWWWWW,UMFH 5 C. MADERA,25,3,20,2110,1,8,82203,0,1,40,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881173
82602202110,DOMICILIO CONOCIDO MESA DE HURACAN,"",31952,"",1,CHIMS000421WWWWWWW,UMFH 7 MESA HURAC�N,26,2,20,2110,1,8,82204,0,84,40,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881179
83001202110,PROLONGACI�N HIDALGO S/N COL FRESNILLO,"",33040,"",1,CHIMS000532WWWWWWW,UMFH 25 NAICA,30,1,20,2110,1,8,82205,0,22,62,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881184
83101202110,DOMICILIO CONOCIDO COL FERROCARRILERA,"",31690,"",1,CHIMS000264WWWWWWW,UMFH 31 LA JUNTA,31,1,20,2110,1,8,82206,0,120,31,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881190
83401202110,BLVD LIBRE COMERCIO Y AVENIDA DEL COMERCIO S/N COL FRONTERIZA,"",32881,"",1,CHIMS000486WWWWWWW,UMFH 30 OJINAGA,34,1,20,2110,1,8,82207,0,1,52,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881196
80115252110,CALLE 22 Y CARLOS FUERO COL BELLAVISTA,"",31030,"",1,CHIMS000165WWWWWWW,UMF 29 CHIHUAHUA,1,15,25,2110,1,8,82403,0,1,19,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881202
80139252110,CALLE EL SAUCITO ESQ MANUEL GOMEZ MORIN FRACC MEZQUITE,"",31125,"",1,CHIMS000194WWWWWWW,UMF 58 CHIHUAHUA,1,39,25,2110,1,8,82404,0,1,19,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881208
80201252110,DURANGO Y SONORA S/N COL. CENTRO,"",33126,"",1,CHIMS000491WWWWWWW,UMF 14 ROSALES,2,1,25,2110,1,8,82405,0,1,55,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881213
80509252110,AVE. FERNANDO BAEZA S/N SECTOR ORIENTE,"",33060,"",1,CHIMS000211WWWWWWW,UMF 20 DELICIAS,5,9,25,2110,1,8,82406,0,1,21,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881219
80514252110,CALLE 7A Y AV 14 PTE COL CENTRO,"",33000,"",1,CHIMS000223WWWWWWW,UMF 57 DELICIAS,5,14,25,2110,1,8,82408,0,1,21,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881225
80701252110,AV HIDALGO NO 15 COL CENTRO,"",32900,"",1,CHIMS000025WWWWWWW,UMF 3 VILLA ALDAMA,7,1,25,2110,1,8,82410,0,1,2,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881231
80805252110,BENITO JU�REZ Y VICTORIA 1701 COL CENTRO C.P. 31700,"",31700,"",1,CHIMS000474WWWWWWW,UMF 54 N. CASAS GRANDES,8,5,25,2110,1,8,82411,0,1,50,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881237
80901252110,FRANCISCO I MADERO S/N CLO. L�ZARO C�RDENAS,"",33131,"",1,CHIMS000112WWWWWWW,UMF 27 L�ZARO C�RDENAS,9,1,25,2110,1,8,82413,0,93,17,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881242
81005252110,MIGUEL HIDALGO # 3904 COL DURANGO,"",32160,"",1,CHIMS000363WWWWWWW,UMF 56 CD. JU�REZ,10,5,25,2110,1,8,82416,0,1,37,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881248
81007252110,IRLANDA Y GUADIANA S/N COL EL MIRADOR,"",32260,"",1,CHIMS000351WWWWWWW,UMF 50 CD. JU�REZ,10,7,25,2110,1,8,82417,0,1,37,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881254
81028252110,CALLE CARLOS VILLAREAL Y 4A.S/N ANEXO DE COL. ZONA PRONAF,"",32315,"",1,CHIMS000375WWWWWWW,UMF 61 CD. JU�REZ,10,28,25,2110,1,8,82421,0,1,37,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881260
81042252110,PORFIRIO PARRA Y SOTO GAMA S/N COL. FCO. I. MADERO,"",32170,"",1,CHIMS000380WWWWWWW,UMF 62 CD. JU�REZ,10,42,25,2110,1,8,82423,0,1,37,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881266
81043252110,COATEPEC #4829 COL. DIAS ORDAZ (CENTRO COMUNITARIO),"",32220,"",1,CHIMS000392WWWWWWW,UMF 63 CD. JU�REZ,10,43,25,2110,1,8,82424,0,1,37,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881272
81101252110,CALLE 10A Y REFORMA COL CENTRO,"",33620,"",1,CHIMS000520WWWWWWW,UMF 13 SAUCILLO,11,1,25,2110,1,8,82427,0,1,62,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881277
81501252110,CALLE SAN CARLOS Y 2 NACIONES S/N,"",31824,"",1,CHIMS000042WWWWWWW,UMF 37 ASCENCI�N,15,1,25,2110,1,8,82428,0,1,5,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881283
81602252110,CALLE 5 DE MAYO Y ABASOLO S/N,"",31850,"",1,CHIMS000462WWWWWWW,UMF 42 CASAS GRANDES,16,2,25,2110,1,8,82429,0,1,50,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881289
82001252110,CARRETERA SUECO - CASAS GRANDES S/N,"",31880,"",1,CHIMS000071WWWWWWW,UMF 40 RICARDO FLORES,20,1,25,2110,1,8,82432,0,26,10,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881295
82101252110,FCO I MADERO S/N,"",31680,"",1,CHIMS000252WWWWWWW,UMF 38 GUERRERO,21,1,25,2110,1,8,82433,0,1,31,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881301
82301252110,AVE CONSTITUCI�N S/N COL FELIPE ANGELES,"",33580,"",1,CHIMS000515WWWWWWW,UMF 8 STA. BARBARA,23,1,25,2110,1,8,82434,0,1,60,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881307
82401252110,BENITO JU�REZ S/N CENTRO,"",33500,"",1,CHIMS000503WWWWWWW,UMF 9 S. FCO. DEL ORO,24,1,25,2110,1,8,82435,0,1,59,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881312
82701252110,CALLE LIVERTAD S/N COL CENTRO,"",31900,"",1,CHIMS000235WWWWWWW,UMF 41 G�MEZ FARIAS,27,1,25,2110,1,8,82436,0,1,25,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.881318
